solvent,SMILES,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
aromatic,c1(CCCC)ccccc1,SB,-0.914132081168099,SA,-0.5896346870860927,SP,0.4816960369272445,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1(CCCC)ccccc1,SB,-0.914132081168099,SP,0.4816960369272445,SA,-0.5896346870860927,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1(CCCC)ccccc1,SP,0.4816960369272445,SA,-0.5896346870860927,SB,-0.914132081168099,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1(CCCC)ccccc1,SP,0.4816960369272445,SB,-0.914132081168099,SA,-0.5896346870860927,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,C(CCc1ccccc1)C,SA,-0.5896346870860927,SB,-0.914132081168099,SP,0.4816960369272445,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,C(CCc1ccccc1)C,SA,-0.5896346870860927,SP,0.4816960369272445,SB,-0.914132081168099,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,C(CCc1ccccc1)C,SB,-0.914132081168099,SA,-0.5896346870860927,SP,0.4816960369272445,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,C(CCc1ccccc1)C,SB,-0.914132081168099,SP,0.4816960369272445,SA,-0.5896346870860927,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,C(CCc1ccccc1)C,SP,0.4816960369272445,SA,-0.5896346870860927,SB,-0.914132081168099,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,C(CCc1ccccc1)C,SP,0.4816960369272445,SB,-0.914132081168099,SA,-0.5896346870860927,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,C(c1ccccc1)CCC,SA,-0.5896346870860927,SB,-0.914132081168099,SP,0.4816960369272445,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,C(c1ccccc1)CCC,SA,-0.5896346870860927,SP,0.4816960369272445,SB,-0.914132081168099,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,C(c1ccccc1)CCC,SB,-0.914132081168099,SA,-0.5896346870860927,SP,0.4816960369272445,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,C(c1ccccc1)CCC,SB,-0.914132081168099,SP,0.4816960369272445,SA,-0.5896346870860927,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,C(c1ccccc1)CCC,SP,0.4816960369272445,SA,-0.5896346870860927,SB,-0.914132081168099,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,C(c1ccccc1)CCC,SP,0.4816960369272445,SB,-0.914132081168099,SA,-0.5896346870860927,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1cccc(CCCC)c1,SA,-0.5896346870860927,SB,-0.914132081168099,SP,0.4816960369272445,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1cccc(CCCC)c1,SA,-0.5896346870860927,SP,0.4816960369272445,SB,-0.914132081168099,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1cccc(CCCC)c1,SB,-0.914132081168099,SA,-0.5896346870860927,SP,0.4816960369272445,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1cccc(CCCC)c1,SB,-0.914132081168099,SP,0.4816960369272445,SA,-0.5896346870860927,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1cccc(CCCC)c1,SP,0.4816960369272445,SA,-0.5896346870860927,SB,-0.914132081168099,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1cccc(CCCC)c1,SP,0.4816960369272445,SB,-0.914132081168099,SA,-0.5896346870860927,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1cc(CCCC)ccc1,SA,-0.5896346870860927,SB,-0.914132081168099,SP,0.4816960369272445,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1cc(CCCC)ccc1,SA,-0.5896346870860927,SP,0.4816960369272445,SB,-0.914132081168099,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1cc(CCCC)ccc1,SB,-0.914132081168099,SA,-0.5896346870860927,SP,0.4816960369272445,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1cc(CCCC)ccc1,SB,-0.914132081168099,SP,0.4816960369272445,SA,-0.5896346870860927,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1cc(CCCC)ccc1,SP,0.4816960369272445,SA,-0.5896346870860927,SB,-0.914132081168099,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1cc(CCCC)ccc1,SP,0.4816960369272445,SB,-0.914132081168099,SA,-0.5896346870860927,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,C(Cc1ccccc1)CC,SA,-0.5896346870860927,SB,-0.914132081168099,SP,0.4816960369272445,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,C(Cc1ccccc1)CC,SA,-0.5896346870860927,SP,0.4816960369272445,SB,-0.914132081168099,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,C(Cc1ccccc1)CC,SB,-0.914132081168099,SA,-0.5896346870860927,SP,0.4816960369272445,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,C(Cc1ccccc1)CC,SB,-0.914132081168099,SP,0.4816960369272445,SA,-0.5896346870860927,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,C(Cc1ccccc1)CC,SP,0.4816960369272445,SA,-0.5896346870860927,SB,-0.914132081168099,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,C(Cc1ccccc1)CC,SP,0.4816960369272445,SB,-0.914132081168099,SA,-0.5896346870860927,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,CCCCc1ccccc1,SA,-0.5896346870860927,SB,-0.914132081168099,SP,0.4816960369272445,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,CCCCc1ccccc1,SA,-0.5896346870860927,SP,0.4816960369272445,SB,-0.914132081168099,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,CCCCc1ccccc1,SB,-0.914132081168099,SA,-0.5896346870860927,SP,0.4816960369272445,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,CCCCc1ccccc1,SB,-0.914132081168099,SP,0.4816960369272445,SA,-0.5896346870860927,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,CCCCc1ccccc1,SP,0.4816960369272445,SA,-0.5896346870860927,SB,-0.914132081168099,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,CCCCc1ccccc1,SP,0.4816960369272445,SB,-0.914132081168099,SA,-0.5896346870860927,SdP,-1.0018415312222377,N_mol_cm3,-0.7041783056164231,n,0.9012966965017378,fn,0.8270692014032185,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,CC(C)(C)C1=CC=CC=C1,SA,-0.5896346870860927,SB,-0.840069776591096,SP,0.3885811494047635,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,CC(C)(C)C1=CC=CC=C1,SA,-0.5896346870860927,SP,0.3885811494047635,SB,-0.840069776591096,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,CC(C)(C)C1=CC=CC=C1,SB,-0.840069776591096,SA,-0.5896346870860927,SP,0.3885811494047635,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,CC(C)(C)C1=CC=CC=C1,SB,-0.840069776591096,SP,0.3885811494047635,SA,-0.5896346870860927,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,CC(C)(C)C1=CC=CC=C1,SP,0.3885811494047635,SA,-0.5896346870860927,SB,-0.840069776591096,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,CC(C)(C)C1=CC=CC=C1,SP,0.3885811494047635,SB,-0.840069776591096,SA,-0.5896346870860927,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1cc(C(C)(C)C)ccc1,SA,-0.5896346870860927,SB,-0.840069776591096,SP,0.3885811494047635,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1cc(C(C)(C)C)ccc1,SA,-0.5896346870860927,SP,0.3885811494047635,SB,-0.840069776591096,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1cc(C(C)(C)C)ccc1,SB,-0.840069776591096,SA,-0.5896346870860927,SP,0.3885811494047635,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1cc(C(C)(C)C)ccc1,SB,-0.840069776591096,SP,0.3885811494047635,SA,-0.5896346870860927,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1cc(C(C)(C)C)ccc1,SP,0.3885811494047635,SA,-0.5896346870860927,SB,-0.840069776591096,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1cc(C(C)(C)C)ccc1,SP,0.3885811494047635,SB,-0.840069776591096,SA,-0.5896346870860927,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,C(C)(C)(c1ccccc1)C,SA,-0.5896346870860927,SB,-0.840069776591096,SP,0.3885811494047635,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,C(C)(C)(c1ccccc1)C,SA,-0.5896346870860927,SP,0.3885811494047635,SB,-0.840069776591096,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,C(C)(C)(c1ccccc1)C,SB,-0.840069776591096,SA,-0.5896346870860927,SP,0.3885811494047635,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,C(C)(C)(c1ccccc1)C,SB,-0.840069776591096,SP,0.3885811494047635,SA,-0.5896346870860927,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,C(C)(C)(c1ccccc1)C,SP,0.3885811494047635,SA,-0.5896346870860927,SB,-0.840069776591096,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,C(C)(C)(c1ccccc1)C,SP,0.3885811494047635,SB,-0.840069776591096,SA,-0.5896346870860927,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1(C(C)(C)C)ccccc1,SA,-0.5896346870860927,SB,-0.840069776591096,SP,0.3885811494047635,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1(C(C)(C)C)ccccc1,SA,-0.5896346870860927,SP,0.3885811494047635,SB,-0.840069776591096,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1(C(C)(C)C)ccccc1,SB,-0.840069776591096,SA,-0.5896346870860927,SP,0.3885811494047635,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1(C(C)(C)C)ccccc1,SB,-0.840069776591096,SP,0.3885811494047635,SA,-0.5896346870860927,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1(C(C)(C)C)ccccc1,SP,0.3885811494047635,SA,-0.5896346870860927,SB,-0.840069776591096,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1(C(C)(C)C)ccccc1,SP,0.3885811494047635,SB,-0.840069776591096,SA,-0.5896346870860927,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,CC(C)(C)c1ccccc1,SA,-0.5896346870860927,SB,-0.840069776591096,SP,0.3885811494047635,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,CC(C)(C)c1ccccc1,SA,-0.5896346870860927,SP,0.3885811494047635,SB,-0.840069776591096,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,CC(C)(C)c1ccccc1,SB,-0.840069776591096,SA,-0.5896346870860927,SP,0.3885811494047635,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,CC(C)(C)c1ccccc1,SB,-0.840069776591096,SP,0.3885811494047635,SA,-0.5896346870860927,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,CC(C)(C)c1ccccc1,SP,0.3885811494047635,SA,-0.5896346870860927,SB,-0.840069776591096,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,CC(C)(C)c1ccccc1,SP,0.3885811494047635,SB,-0.840069776591096,SA,-0.5896346870860927,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1c(C(C)(C)C)cccc1,SA,-0.5896346870860927,SB,-0.840069776591096,SP,0.3885811494047635,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1c(C(C)(C)C)cccc1,SA,-0.5896346870860927,SP,0.3885811494047635,SB,-0.840069776591096,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1c(C(C)(C)C)cccc1,SB,-0.840069776591096,SA,-0.5896346870860927,SP,0.3885811494047635,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1c(C(C)(C)C)cccc1,SB,-0.840069776591096,SP,0.3885811494047635,SA,-0.5896346870860927,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1c(C(C)(C)C)cccc1,SP,0.3885811494047635,SA,-0.5896346870860927,SB,-0.840069776591096,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1c(C(C)(C)C)cccc1,SP,0.3885811494047635,SB,-0.840069776591096,SA,-0.5896346870860927,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1ccccc1C(C)(C)C,SA,-0.5896346870860927,SB,-0.840069776591096,SP,0.3885811494047635,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1ccccc1C(C)(C)C,SA,-0.5896346870860927,SP,0.3885811494047635,SB,-0.840069776591096,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1ccccc1C(C)(C)C,SB,-0.840069776591096,SA,-0.5896346870860927,SP,0.3885811494047635,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1ccccc1C(C)(C)C,SB,-0.840069776591096,SP,0.3885811494047635,SA,-0.5896346870860927,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1ccccc1C(C)(C)C,SP,0.3885811494047635,SA,-0.5896346870860927,SB,-0.840069776591096,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1ccccc1C(C)(C)C,SP,0.3885811494047635,SB,-0.840069776591096,SA,-0.5896346870860927,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,CC(C)(c1ccccc1)C,SA,-0.5896346870860927,SB,-0.840069776591096,SP,0.3885811494047635,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,CC(C)(c1ccccc1)C,SA,-0.5896346870860927,SP,0.3885811494047635,SB,-0.840069776591096,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,CC(C)(c1ccccc1)C,SB,-0.840069776591096,SA,-0.5896346870860927,SP,0.3885811494047635,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,CC(C)(c1ccccc1)C,SB,-0.840069776591096,SP,0.3885811494047635,SA,-0.5896346870860927,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,CC(C)(c1ccccc1)C,SP,0.3885811494047635,SA,-0.5896346870860927,SB,-0.840069776591096,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,CC(C)(c1ccccc1)C,SP,0.3885811494047635,SB,-0.840069776591096,SA,-0.5896346870860927,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,CC(c1ccccc1)(C)C,SA,-0.5896346870860927,SB,-0.840069776591096,SP,0.3885811494047635,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,CC(c1ccccc1)(C)C,SA,-0.5896346870860927,SP,0.3885811494047635,SB,-0.840069776591096,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,CC(c1ccccc1)(C)C,SB,-0.840069776591096,SA,-0.5896346870860927,SP,0.3885811494047635,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,CC(c1ccccc1)(C)C,SB,-0.840069776591096,SP,0.3885811494047635,SA,-0.5896346870860927,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,CC(c1ccccc1)(C)C,SP,0.3885811494047635,SA,-0.5896346870860927,SB,-0.840069776591096,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,CC(c1ccccc1)(C)C,SP,0.3885811494047635,SB,-0.840069776591096,SA,-0.5896346870860927,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1ccc(C(C)(C)C)cc1,SA,-0.5896346870860927,SB,-0.840069776591096,SP,0.3885811494047635,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1ccc(C(C)(C)C)cc1,SA,-0.5896346870860927,SP,0.3885811494047635,SB,-0.840069776591096,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1ccc(C(C)(C)C)cc1,SB,-0.840069776591096,SA,-0.5896346870860927,SP,0.3885811494047635,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1ccc(C(C)(C)C)cc1,SB,-0.840069776591096,SP,0.3885811494047635,SA,-0.5896346870860927,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1ccc(C(C)(C)C)cc1,SP,0.3885811494047635,SA,-0.5896346870860927,SB,-0.840069776591096,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
aromatic,c1ccc(C(C)(C)C)cc1,SP,0.3885811494047635,SB,-0.840069776591096,SA,-0.5896346870860927,SdP,-0.9841639124161026,N_mol_cm3,-0.6898265976453686,n,0.9498866544015548,fn,0.8678452461977443,ET30,,alpha,,beta,,pi_star,,delta,
