solvent,SMILES,Property_0,Value_0,Property_1,Value_1,Property_2,Value_2,Property_3,Value_3,Property_4,Value_4,Property_5,Value_5,Property_6,Value_6,Property_7,Value_7,Property_8,Value_8,Property_9,Value_9,Property_10,Value_10,Property_11,Value_11
monohydric_alcohol,CCCCO,ET30,1.136896018102301,alpha,1.3557482165317511,pi_star,-0.38035821149523996,SP,-0.5246996735798478,delta,0.8629652806870782,beta,1.2897398510933717,SdP,0.4507323725437319,SB,1.242337589829093,fn,-0.6399742541051374,n,-0.7994000931587505,N_mol_cm3,0.42336763232170316,SA,1.0339075511211075
alkane,CCCCCCC,SP,-0.9762814759802833,fn,-0.5681637655279832,alpha,-0.5661661976383421,N_mol_cm3,-0.7790924764202181,n,-0.7188023592699707,pi_star,-2.5374917847442924,SA,-0.5946880464923098,SdP,-1.4931781014551933,delta,-1.3813048161647064,SB,-1.145506374714854,ET30,-1.506387223985549,beta,-1.5057296769025836
misc_N_compound,c1ccncc1,alpha,-0.5661661976383421,fn,1.1184552743007563,SP,1.4205757829143333,beta,0.624151868237192,SdP,0.7653194110840159,SB,0.49243617947644824,SA,-0.4370820209168178,ET30,-0.17053440271534553,delta,0.3919456307305311,pi_star,1.188466205413162,N_mol_cm3,0.8474236126992887,n,1.2639018943939653
ester,CCCOC=O,SdP,0.38544072303537097,SA,-0.5946880464923098,alpha,,ET30,,n,,fn,,beta,,delta,,SB,0.3871868587252002,N_mol_cm3,0.2490980513446132,SP,-0.6057528176004388,pi_star,
ether,C1CCOC1,delta,-0.32843736332065926,N_mol_cm3,0.8329011476178646,n,-0.3964114237148589,SP,-0.06153885060504346,beta,0.3246372759519112,alpha,-0.5661661976383421,SA,-0.5946880464923098,SB,0.5253265922112134,SdP,0.38840852528575104,ET30,-0.6110816097299874,fn,-0.283836628098881,pi_star,0.05106850315457052
monohydric_alcohol,CC(C)O,N_mol_cm3,1.018788700660094,beta,1.2897398510933717,SdP,0.9048061168518778,n,-0.8799978270475266,alpha,1.1727087485155518,delta,0.9737934336180302,fn,-0.7120497260349752,pi_star,-0.3411376010725299,SP,-0.9994395171290236,ET30,0.9521504151606764,SA,0.7569030213217577,SB,1.3114074565720995
amine,CCN(CC)CC,n,-0.5092482511591498,N_mol_cm3,-0.657103769736255,fn,-0.3829404020024077,delta,-1.3813048161647064,SP,-0.6868059616210298,beta,0.8571076622368549,pi_star,-1.6746383554446713,SA,-0.5946880464923098,SB,1.4923047266133076,SdP,-1.172655458414149,ET30,-1.3642752217227614,alpha,-0.5661661976383421
monohydric_alcohol,CC(C)(C)O,beta,1.589254443378653,n,-0.7188023592699707,alpha,0.3947910094467045,N_mol_cm3,0.3449463208820123,SA,0.09782327800606404,ET30,0.22737920362045938,SB,1.6337335013727976,fn,-0.5681637655279832,delta,0.3919456307305311,SP,-1.0110185377033938,SdP,0.6792531458229947,pi_star,-0.6156818740315002
amide,CN(C)C=O,pi_star,1.227686815835872,delta,1.0569145483162445,N_mol_cm3,1.0245976866926634,n,-0.009542301048724713,SdP,1.4063646971661041,SA,-0.4466339012547264,alpha,-0.5661661976383421,SB,0.5976855002276967,fn,0.05242724645613487,ET30,0.21316800339418143,beta,0.7905488639512368,SP,0.4595170752416129
ketone,CC(C)CC(=O)CC(C)C,SdP,,SP,,alpha,,SA,,SB,,delta,,fn,-0.21308607293245926,pi_star,,N_mol_cm3,-1.0985867082115497,beta,,n,-0.3158136898260827,ET30,-0.5258144083723146
nitrile,CC#N,pi_star,0.7178188803406415,fn,-1.1932594945077155,SP,-0.8604912702365819,ET30,0.5542368088248715,N_mol_cm3,2.7672934964635636,alpha,-0.13144746109986863,beta,-0.17455371119022375,SB,-0.47783099619912234,delta,1.1123286247817206,SA,-0.3845466790583205,n,-1.4119428707134594,SdP,1.397461290414964
halohydrocarbon,FC(F)(F)c1ccccc1,SA,-0.5278248841269496,delta,-0.9102851662081592,SdP,0.4744747905467722,beta,,fn,-0.1709537198558267,SB,-1.178396787449619,ET30,-0.45475840724092076,alpha,,pi_star,,N_mol_cm3,-0.3898904122380503,n,-0.2674550494928142,SP,-0.29311926209244626
carboxylic_acid,CC(C)C(=O)O,pi_star,,fn,,n,,SP,-0.6983849821953999,delta,,N_mol_cm3,0.37980023707743044,alpha,,SA,1.8649211405191561,SB,-0.49427620256650473,ET30,,beta,,SdP,-0.5969018218404217
monohydric_alcohol,CCOC(=O)c1ccccc1O,ET30,,SP,1.15425830970382,SdP,0.5278952310536129,fn,,alpha,,N_mol_cm3,-0.7761879834039332,n,,SA,-0.031127106555702114,SB,-0.6422830598729479,beta,,delta,,pi_star,
aromatic,Cc1cc(C)c(C)c(C)c1,SP,0.7489925896008663,fn,,SB,-0.8067351235467733,pi_star,,ET30,,n,,N_mol_cm3,-0.8226598716644905,SdP,-0.8907142446280454,alpha,,delta,,beta,,SA,-0.5946880464923098
ether,CCOCC,N_mol_cm3,0.03126107512325051,alpha,-0.5661661976383421,ET30,-1.0232064162920713,SA,-0.5946880464923098,delta,-1.3258907396992299,SP,-1.1847038463189459,fn,-1.0610328015187853,n,-1.2668669497136609,beta,0.05840208280943903,SdP,-0.35057423505887847,SB,0.42994439528039485,pi_star,-1.1647704199494406
ester,CCOC=O,pi_star,0.16873033442270077,alpha,-0.5661661976383421,fn,-0.9730583284279536,beta,-0.30767130776145984,n,-1.1701496690471271,SdP,0.6050580895634937,SA,-0.5946880464923098,N_mol_cm3,0.8561370917481433,delta,-0.3007303250879208,ET30,-0.1136896018102307,SB,0.15037588703489121,SP,-0.8257542085134715
amine,Nc1ccccc1,ET30,0.369491205883247,delta,1.084621586548983,SB,-0.5501899042156054,beta,0.1582402802378661,SP,2.3700554700126846,alpha,0.028712073414305834,pi_star,0.6393776594952213,SA,0.03573605580965818,fn,2.0864394616525845,SdP,1.3440408499081231,n,2.48898744950339,N_mol_cm3,0.4291766183542726
aromatic,Cc1cc(C)c(C)c(C)c1,alpha,,n,,beta,,fn,,SB,-0.8067351235467733,SA,-0.5946880464923098,N_mol_cm3,-0.8226598716644905,SdP,-0.8907142446280454,pi_star,,SP,0.7489925896008663,ET30,,delta,
monohydric_alcohol,CCCCCCCCCCCO,n,0.13553361995107382,SB,1.5712417171767439,ET30,0.8384608133504468,pi_star,,SP,0.10056743743613851,SdP,-0.47818973182522007,alpha,,N_mol_cm3,-1.3512776006283302,delta,,beta,,fn,0.17696942221725104,SA,0.632728576928946
alkane,CCCCCCCC,N_mol_cm3,-0.9707890154950171,alpha,-0.5661661976383421,pi_star,-2.184506290939902,beta,-1.5057296769025836,delta,-1.298183701466492,fn,-0.41129362073951264,n,-0.541487344714661,SB,-1.15866253980876,SA,-0.5946880464923098,ET30,-1.506387223985549,SdP,-1.4931781014551933,SP,-0.8025961673647312
misc_N_compound,Cn1ccnc1,SA,-0.2651481748344629,beta,,alpha,,SP,1.3279436183193722,delta,,n,,ET30,,N_mol_cm3,0.9113224590575549,SB,0.7456923575341398,SdP,1.3529442566592633,pi_star,,fn,
monohydric_alcohol,OC1CCCCCCC1,SdP,0.1005317069988874,pi_star,,alpha,,SA,0.05961575665442972,delta,,ET30,,fn,,SP,0.6679394455802754,N_mol_cm3,-0.552542021150001,n,,SB,1.604132129911509,beta,
monohydric_alcohol,CO,delta,2.5253875746513628,SP,-1.2889150314882771,n,-1.653736072379795,pi_star,0.1295097239999907,SdP,1.1897151328883613,fn,-1.415580527408943,SB,0.37403069363129415,alpha,1.6760672855601,beta,0.6907106665228101,N_mol_cm3,4.41123654368078,ET30,1.9469344310001897,SA,2.2947557557250433
amine,CN1CCCC1,SB,1.6008430886380325,delta,,ET30,,alpha,,pi_star,,SP,-0.08469689175378374,n,,N_mol_cm3,0.045783540204674594,beta,,SdP,-0.852132815373105,SA,-0.5946880464923098,fn,
nitrile,CCCC#N,pi_star,0.5609364386498011,fn,-0.6256651530602436,ET30,0.11368960181022969,N_mol_cm3,0.5685922831359445,SP,-0.351014364964297,SB,-0.15550495139842418,SA,-0.5946880464923098,alpha,-0.5661661976383421,delta,0.0871682101704119,SdP,1.0710030428731598,beta,-0.17455371119022375,n,-0.7832805463809931
amine,C1CCNCC1,pi_star,-1.0471085886813107,alpha,-0.5661661976383421,SA,-0.5946880464923098,SP,0.40162197236976216,n,0.3450877280618983,SdP,-0.4099302800664793,fn,0.3555682019257451,beta,1.955327833949552,ET30,-0.8810944140292837,N_mol_cm3,0.18229471197006175,delta,-0.2730232868551833,SB,1.6501787077401802
ether,c1ccc(COCc2ccccc2)cc1,n,2.102118326837256,alpha,-0.5661661976383421,fn,1.7867432897678537,pi_star,0.9139219324541918,N_mol_cm3,-1.2263844009280822,beta,-0.14127431204741492,SB,-0.3331131801661557,SdP,0.017433243988246264,SP,1.825841503017288,delta,,SA,-0.5946880464923098,ET30,-0.767404812219054
alkane,CCCCC,SdP,-1.4931781014551933,N_mol_cm3,-0.21562083126096035,pi_star,-2.5374917847442924,delta,-1.5752540837938727,fn,-0.9876324128255317,SA,-0.5946880464923098,SB,-1.178396787449619,alpha,-0.5661661976383421,SP,-1.4626003401038292,beta,-1.5057296769025836,n,-1.186269215824881,ET30,-1.520598424211828
halohydrocarbon,ClC(Cl)Cl,pi_star,0.05106850315457052,SB,-1.184974869996572,beta,-1.1729356854744937,fn,0.23208595957536146,SA,-0.3702188585514576,ET30,-0.369491205883248,alpha,-0.10856752759784369,delta,-0.3561444015533977,n,0.20001180706209618,N_mol_cm3,0.8503281057155735,SdP,0.3290524802781502,SP,0.7374135690264962
monohydric_alcohol,CC(C)O,fn,-0.7120497260349752,ET30,0.9521504151606764,N_mol_cm3,1.018788700660094,SA,0.7569030213217577,pi_star,-0.3411376010725299,delta,0.9737934336180302,alpha,1.1727087485155518,SdP,0.9048061168518778,SP,-0.9994395171290236,SB,1.3114074565720995,beta,1.2897398510933717,n,-0.8799978270475266
ketone,CCCC(=O)CCC,SA,,N_mol_cm3,-0.6658172487851096,fn,-0.283836628098881,pi_star,,SP,,delta,,SB,,ET30,-0.3979136063358059,n,-0.3964114237148589,beta,,SdP,,alpha,
amine,CCN(CC)CC,SdP,-1.172655458414149,SP,-0.6868059616210298,beta,0.8571076622368549,pi_star,-1.6746383554446713,SA,-0.5946880464923098,N_mol_cm3,-0.657103769736255,delta,-1.3813048161647064,ET30,-1.3642752217227614,alpha,-0.5661661976383421,fn,-0.3829404020024077,SB,1.4923047266133076,n,-0.5092482511591498
ketone,CC(=O)CC(C)C,delta,,SdP,,SP,,alpha,,beta,,SB,,N_mol_cm3,-0.43055331446603784,SA,,fn,-6.171395748026426,ET30,-0.32685760520441215,pi_star,,n,-0.589845985047926
monohydric_alcohol,CCCCCO,ET30,1.0516288167446282,beta,1.35629864937899,pi_star,-0.6549024844542101,SA,0.9288368674041128,N_mol_cm3,-0.08201415251185791,SdP,0.2489218195178891,alpha,1.3557482165317511,n,-0.3641723301593477,SP,-0.374172406113036,fn,-0.2554834093617753,SB,1.4100786947763948,delta,0.613601936592435
ester,COC(C)=O,delta,-0.21760921038970735,N_mol_cm3,0.8938955009598462,fn,-0.9439101596327989,SP,-0.8604912702365819,pi_star,0.1295097239999907,alpha,-0.5661661976383421,SA,-0.5946880464923098,ET30,-0.3979136063358059,beta,-0.1079949129046059,SB,0.3148279507087169,n,-1.1379105754916161,SdP,0.39731193203689114
alkane,[2H]C1CCC[C@@H]2CCCC[C@H]12,N_mol_cm3,-0.8604182808761933,alpha,-0.5661661976383421,n,0.7803154910612975,SA,-0.5946880464923098,SP,0.390042951795392,beta,-1.2394944837601116,ET30,-1.4921760237592705,delta,-0.660921822113516,fn,0.7209802452759156,SdP,-1.4931781014551933,pi_star,-1.7923001867128017,SB,-1.2343104890987198
nitrile,N#CCc1ccccc1,N_mol_cm3,-0.22142981729352978,pi_star,1.6983341409083927,SdP,,ET30,0.1421120022627876,delta,,beta,-0.14127431204741492,alpha,-0.5661661976383421,fn,,SB,,SP,,SA,,n,
aromatic,CC(C)(C)c1ccccc1,fn,0.8810301902965845,SB,-0.856070742648921,alpha,,n,0.9737500523943645,delta,,SP,0.4363590340928726,beta,,ET30,,pi_star,,N_mol_cm3,-0.869131759925048,SdP,-0.9530380918860263,SA,-0.5946880464923098
ester,CCOC=O,pi_star,0.16873033442270077,beta,-0.30767130776145984,fn,-0.9730583284279536,SA,-0.5946880464923098,N_mol_cm3,0.8561370917481433,SB,0.15037588703489121,SdP,0.6050580895634937,alpha,-0.5661661976383421,n,-1.1701496690471271,SP,-0.8257542085134715,delta,-0.3007303250879208,ET30,-0.1136896018102307
ether,CCOCC,pi_star,-1.1647704199494406,fn,-1.0610328015187853,delta,-1.3258907396992299,N_mol_cm3,0.03126107512325051,ET30,-1.0232064162920713,SdP,-0.35057423505887847,SA,-0.5946880464923098,alpha,-0.5661661976383421,beta,0.05840208280943903,SB,0.42994439528039485,n,-1.2668669497136609,SP,-1.1847038463189459
aromatic,Cc1cc(C)cc(C)c1,beta,-1.0730974880460666,SA,-0.5946880464923098,n,1.0865868798386555,ET30,-1.2505856199125316,SdP,-1.0331687526462872,delta,-0.60550774564804,fn,0.973774363735714,N_mol_cm3,-0.6483902906874005,SP,0.6447814044315351,pi_star,-0.6156818740315002,SB,-0.7935789584528673,alpha,-0.5661661976383421
misc_N_compound,C[N+](=O)[O-],alpha,-0.06280766059379386,pi_star,1.110024984567742,SdP,1.3381052454073632,beta,-1.3060532820457296,fn,-0.6831665405925039,ET30,0.6537152104088222,SP,-0.10785493290252401,N_mol_cm3,2.6743497199424486,SB,-0.6422830598729479,n,-0.8477587334920155,SA,-0.2221647133138742,delta,1.55564123650553
alkane,CCCCCCCCCCCCCCC,delta,,SdP,-1.4931781014551933,alpha,,SP,-0.22364513864622543,fn,,pi_star,,n,,ET30,,SA,-0.5946880464923098,beta,,N_mol_cm3,-1.6998167625825102,SB,-1.1948419938170016
ketone,CC(=O)C(C)C,ET30,-0.1136896018102307,pi_star,,SA,,delta,,n,-1.5086601513799929,SP,,fn,-1.2820289176565962,N_mol_cm3,-0.021019799169876372,SdP,,SB,,beta,,alpha,
aromatic,CCc1ccccc1,SA,-0.5946880464923098,delta,-0.60550774564804,SdP,-0.7898089681151241,n,1.022108692727633,SB,-0.9646091046736458,beta,,alpha,,ET30,,SP,0.6100443427084247,fn,0.9207776931990685,N_mol_cm3,-0.37246345414034154,pi_star,
halohydrocarbon,ClC(Cl)C(Cl)Cl,fn,0.9075285255649072,pi_star,1.5022310887948422,n,1.0059891459498758,ET30,-0.32685760520441215,SP,1.4553128446374437,SdP,0.8573212808457972,SB,-1.3625830987643035,SA,-0.5946880464923098,delta,0.004047095472197467,alpha,-0.5661661976383421,N_mol_cm3,0.0109296240092565,beta,-1.5057296769025836
monohydric_alcohol,OC1CCCCCC1,ET30,,pi_star,,SA,0.27930900442632756,n,,N_mol_cm3,-0.3085646077820748,SB,1.577819799723697,beta,,delta,,SdP,0.12724192725230776,SP,0.5868863015596845,alpha,,fn,
ketone,CC(=O)CC(C)=O,pi_star,,N_mol_cm3,0.09225542846523205,n,0.28705735966197743,SdP,,SB,,delta,,fn,0.3062812983266657,ET30,1.065840016970907,SA,,beta,,SP,,alpha,
alkane,C1CCCCCC1,SA,-0.5946880464923098,N_mol_cm3,-0.3550364960426322,fn,,SP,-0.188908076923115,SdP,-1.4931781014551933,ET30,,pi_star,,delta,,n,,SB,-1.2540447367395788,alpha,,beta,
aromatic,CCCc1ccccc1,pi_star,,delta,,n,0.9576305056166108,fn,0.8677810226624231,ET30,,SdP,-0.8729074311257653,SA,-0.5946880464923098,N_mol_cm3,-0.6716262348176792,SB,-0.9448748570327868,beta,,SP,0.552149239836574,alpha,
aromatic,Cc1cc(C)cc(C)c1,ET30,-1.2505856199125316,delta,-0.60550774564804,pi_star,-0.6156818740315002,SP,0.6447814044315351,n,1.0865868798386555,N_mol_cm3,-0.6483902906874005,SA,-0.5946880464923098,SdP,-1.0331687526462872,beta,-1.0730974880460666,alpha,-0.5661661976383421,SB,-0.7935789584528673,fn,0.973774363735714
halohydrocarbon,Brc1ccccc1,n,2.0376401397262334,SB,-0.7870008759059143,delta,-0.051366980993278494,fn,1.7363964527580418,ET30,-0.7247712115402171,N_mol_cm3,0.022547596074395868,beta,-1.3060532820457296,alpha,-0.5661661976383421,SP,1.8026834618685479,SA,-0.5946880464923098,SdP,-0.018180383016314226,pi_star,0.8747013220314818
ketone,CC(C)CC(=O)CC(C)C,SdP,,SP,,SA,,N_mol_cm3,-1.0985867082115497,alpha,,n,-0.3158136898260827,delta,,ET30,-0.5258144083723146,beta,,SB,,pi_star,,fn,-0.21308607293245926
aromatic,Cc1ccc(C)cc1,delta,-0.60550774564804,SA,-0.5946880464923098,SdP,-0.9738127076386865,n,1.0350043301498362,SB,-0.8922501966571627,beta,-1.1063768871888757,pi_star,-0.53724065318608,SP,0.6795184661546455,alpha,-0.5661661976383421,ET30,-1.2221632194599736,fn,0.9313770273063979,N_mol_cm3,-0.398603891286905
ester,CCCOC=O,ET30,,pi_star,,beta,,N_mol_cm3,0.2490980513446132,SdP,0.38544072303537097,delta,,SB,0.3871868587252002,alpha,,SP,-0.6057528176004388,n,,fn,,SA,-0.5946880464923098
amine,CCN(CC)CC,delta,-1.3813048161647064,N_mol_cm3,-0.657103769736255,fn,-0.3829404020024077,SA,-0.5946880464923098,SP,-0.6868059616210298,alpha,-0.5661661976383421,SdP,-1.172655458414149,SB,1.4923047266133076,beta,0.8571076622368549,n,-0.5092482511591498,pi_star,-1.6746383554446713,ET30,-1.3642752217227614
monohydric_alcohol,CCCCCCCCCCO,alpha,1.0354291475034023,beta,1.2231810528077538,SA,0.6422804572668546,fn,0.1356320191986675,delta,-0.07907401922601696,SB,1.5811088409971734,SP,0.03109331398991767,SdP,-0.35650983955963855,n,0.08717497961780883,N_mol_cm3,-1.2292888939443674,pi_star,-0.4587994323406599,ET30,0.8526720135767257
alkane,CCC(C)CC,N_mol_cm3,-0.5264015840034375,alpha,,SB,-1.2540447367395788,SA,-0.5946880464923098,SdP,-1.4931781014551933,pi_star,,beta,,ET30,,n,,SP,-1.1499667845958355,delta,,fn,
alkane,C1CCCCCC1,delta,,SP,-0.188908076923115,n,,SdP,-1.4931781014551933,fn,,SB,-1.2540447367395788,alpha,,pi_star,,SA,-0.5946880464923098,N_mol_cm3,-0.3550364960426322,beta,,ET30,
polyhydric_alcohol,C[C@H](O)CO,SP,0.13530449915924894,SB,0.5483498811255489,fn,0.07177103120200919,alpha,,N_mol_cm3,1.2191987187837474,beta,,pi_star,,ET30,1.7621888280585662,n,0.013025064440130608,delta,,SA,1.6738835337609839,SdP,1.1422302968822808
alkane,CC(C)CC(C)(C)C,pi_star,,fn,,delta,,beta,,n,,SdP,-1.4931781014551933,alpha,,N_mol_cm3,-0.9969294526415805,SP,-1.1731248257445757,SA,-0.5946880464923098,SB,-1.273778984380438,ET30,
ether,CCCCOCCCC,SB,0.676622490791133,alpha,-0.5661661976383421,beta,0.025122683666630192,n,-0.5221438885813529,ET30,-1.2363744196862527,SP,-0.5478577147285881,pi_star,-1.1647704199494406,SdP,-0.9738127076386865,fn,-0.39406970281510334,SA,-0.5946880464923098,N_mol_cm3,-1.0346878618532833,delta,-1.2150625867682776
amine,CCNCC,n,,pi_star,,SA,,SdP,,ET30,-0.8953056142555625,alpha,,fn,,delta,,SB,,beta,,N_mol_cm3,0.06901948433495332,SP,
monohydric_alcohol,CCCCCCO,SP,-0.24680317979496572,beta,1.2897398510933717,fn,-0.12882136677919268,pi_star,-0.6549024844542101,n,-0.21909640915954917,delta,0.4473597071960071,SA,0.9097331067282955,ET30,1.0089952160657913,alpha,1.2642284825236516,N_mol_cm3,-0.41893534240089847,SdP,0.145048740754588,SB,1.4725704789724485
nitrile,N#CCc1ccccc1,n,,beta,-0.14127431204741492,SA,,fn,,pi_star,1.6983341409083927,delta,,SP,,N_mol_cm3,-0.22142981729352978,SdP,,SB,,alpha,-0.5661661976383421,ET30,0.1421120022627876
ester,CCOC(=O)OCC,beta,-0.17455371119022375,SdP,,pi_star,-0.4587994323406599,alpha,-0.5661661976383421,N_mol_cm3,-0.3666544681077716,ET30,-0.7105600113139381,n,-0.7671609996032392,delta,,fn,-0.6110910686626663,SB,,SP,,SA,
ether,CCCCCCOCCCCCC,N_mol_cm3,-1.5197381955728506,fn,,SdP,-0.8758752333761454,pi_star,,SP,-0.4436465295592568,delta,,SA,-0.5946880464923098,n,,ET30,,beta,,SB,0.6141307065950793,alpha,
monohydric_alcohol,CCCCCCCCCO,N_mol_cm3,-1.0811597501138408,beta,,SdP,-0.21999093604215683,n,0.022696792506786467,SA,0.694815799125352,delta,,alpha,,SP,-0.026801788881933034,ET30,0.8668832138030037,SB,1.5613745933563143,fn,0.08025049848787358,pi_star,
alkane,CCCCCCCCCC,SA,-0.5946880464923098,SdP,-1.4931781014551933,alpha,-0.5661661976383421,SP,-0.5825947764516985,SB,-1.2014200763639546,beta,-1.5057296769025836,delta,-1.2150625867682776,fn,-0.22739517397735312,ET30,-1.520598424211828,n,-0.3319332366038365,N_mol_cm3,-1.2612383171235004,pi_star,-2.106065070094482
polyhydric_alcohol,CC(O)CCO,SdP,1.09771326312658,delta,,ET30,1.5774432251169417,N_mol_cm3,0.5046934367776782,SB,0.5878183764072671,beta,,fn,0.17696942221725104,SA,1.454190285989086,alpha,,n,0.13553361995107382,pi_star,,SP,0.22793666375421007
amine,C1COCCN1,delta,,SB,,beta,0.8238282630940459,SdP,,ET30,-0.09947840158395174,N_mol_cm3,0.5831147482173691,pi_star,-0.6941230948769201,SA,,alpha,0.09735187392038053,fn,0.36908235291259,n,0.3612072748396521,SP,
misc_N_compound,CN(C)C(=O)N(C)C,pi_star,1.0315837637223217,SA,-0.5946880464923098,delta,-0.3561444015533977,SB,0.6338649542359384,ET30,-0.1136896018102307,n,0.28544540498420207,SP,0.6795184661546455,alpha,-0.5661661976383421,N_mol_cm3,-0.33180055191235347,SdP,1.1125522743784804,fn,0.30495638156324967,beta,1.156622254522136
alkane,CCCCCCCCCCCCC,ET30,,fn,,delta,,n,,SP,-0.33943534438992684,SA,-0.5946880464923098,alpha,,N_mol_cm3,-1.5545921117682684,SdP,-1.4931781014551933,pi_star,,SB,-1.2540447367395788,beta,
ester,CCCCOC(C)=O,SP,-0.5246996735798478,N_mol_cm3,-0.5496375281337162,delta,-0.6886288603462545,alpha,-0.5661661976383421,SdP,0.09459610249812732,n,-0.6043535771479079,ET30,-0.45475840724092076,SB,0.30824986816176386,fn,-0.4666751414503073,pi_star,-0.4195788219179498,SA,-0.5946880464923098,beta,-0.008156715476178831
halohydrocarbon,CC(Cl)(Cl)Cl,SA,-0.5946880464923098,pi_star,-0.3019169906498198,delta,-0.7994570132772064,SB,-1.1389282921679007,N_mol_cm3,0.16486775387235295,beta,-1.5057296769025836,alpha,-0.5661661976383421,n,0.07105543284005145,SdP,-0.009276976265174104,fn,0.12185288485913914,SP,0.20477862260546978,ET30,-0.7816160124453319
aromatic,CCCc1ccccc1,delta,,SP,0.552149239836574,alpha,,pi_star,,beta,,SA,-0.5946880464923098,SB,-0.9448748570327868,ET30,,n,0.9576305056166108,N_mol_cm3,-0.6716262348176792,SdP,-0.8729074311257653,fn,0.8677810226624231
aromatic,Cc1cccc(C)c1,alpha,-0.5661661976383421,ET30,-1.1937408190074168,fn,0.9499258619942232,n,1.0575716956386951,delta,-0.60550774564804,SA,-0.5946880464923098,SdP,-0.8847786401272855,pi_star,-0.38035821149523996,N_mol_cm3,-0.398603891286905,beta,-1.1063768871888757,SB,-0.8856721141102096,SP,0.5984653221340546
alkane,C1CCCC1,SdP,-1.4931781014551933,SP,-0.7447010644928804,alpha,,n,,SA,-0.5946880464923098,SB,-1.2112872001843842,delta,,beta,,N_mol_cm3,0.3129968977028795,fn,,ET30,,pi_star,
amine,C1CCNCC1,alpha,-0.5661661976383421,SdP,-0.4099302800664793,SP,0.40162197236976216,n,0.3450877280618983,SA,-0.5946880464923098,SB,1.6501787077401802,delta,-0.2730232868551833,fn,0.3555682019257451,N_mol_cm3,0.18229471197006175,beta,1.955327833949552,pi_star,-1.0471085886813107,ET30,-0.8810944140292837
ester,CCCCOC(C)=O,n,-0.6043535771479079,SP,-0.5246996735798478,beta,-0.008156715476178831,SA,-0.5946880464923098,delta,-0.6886288603462545,pi_star,-0.4195788219179498,SdP,0.09459610249812732,SB,0.30824986816176386,ET30,-0.45475840724092076,N_mol_cm3,-0.5496375281337162,alpha,-0.5661661976383421,fn,-0.4666751414503073
nitrile,CCCCC#N,pi_star,,delta,,SdP,1.0383572181189793,N_mol_cm3,0.045783540204674594,ET30,,SB,-0.07656796083498804,n,,fn,,beta,,SP,-0.269961220943706,SA,-0.5946880464923098,alpha,
ester,COC(C)=O,ET30,-0.3979136063358059,SdP,0.39731193203689114,alpha,-0.5661661976383421,fn,-0.9439101596327989,beta,-0.1079949129046059,N_mol_cm3,0.8938955009598462,pi_star,0.1295097239999907,SP,-0.8604912702365819,SB,0.3148279507087169,delta,-0.21760921038970735,n,-1.1379105754916161,SA,-0.5946880464923098
halohydrocarbon,FC(F)(Cl)C(F)(Cl)Cl,delta,,SA,-0.5946880464923098,pi_star,,SB,-1.293513232021297,fn,,SdP,-1.0420721593974274,alpha,,SP,-1.4278632783807188,ET30,,N_mol_cm3,-0.3027556217495053,beta,,n,
halohydrocarbon,Brc1cccc2ccccc12,delta,,alpha,,N_mol_cm3,-0.674530727833964,ET30,,n,,SB,-0.754110463171149,beta,,fn,,SP,2.833216292987489,SdP,0.49228160404905247,pi_star,,SA,-0.5946880464923098
halohydrocarbon,FC(F)(Cl)C(F)(Cl)Cl,SP,-1.4278632783807188,n,,alpha,,SA,-0.5946880464923098,delta,,N_mol_cm3,-0.3027556217495053,fn,,SB,-1.293513232021297,beta,,pi_star,,SdP,-1.0420721593974274,ET30,
carboxylic_acid,CCCCCC(=O)O,delta,1.2231567777126735,pi_star,-0.18425515938168954,SB,-0.41862825327654507,SP,-0.24680317979496572,beta,-0.008156715476178831,N_mol_cm3,-0.42474432843346843,SA,1.626124132071441,alpha,2.225185689608698,n,-0.235215955937303,ET30,1.9469344310001897,SdP,-0.7660665501120838,fn,-0.1428654844714045
halohydrocarbon,Brc1cccc2ccccc12,pi_star,,alpha,,n,,delta,,beta,,SP,2.833216292987489,SdP,0.49228160404905247,fn,,SA,-0.5946880464923098,SB,-0.754110463171149,ET30,,N_mol_cm3,-0.674530727833964
monohydric_alcohol,CCOC(=O)c1ccccc1O,SP,1.15425830970382,alpha,,SdP,0.5278952310536129,N_mol_cm3,-0.7761879834039332,pi_star,,n,,fn,,SB,-0.6422830598729479,ET30,,delta,,SA,-0.031127106555702114,beta,
monohydric_alcohol,OC1CCCC1,pi_star,,fn,0.34311398434963425,SB,1.3311417042129585,delta,,SA,0.6375045170979002,beta,,n,0.33058013596191627,SP,0.2395156843285802,alpha,,N_mol_cm3,0.45241256248455136,SdP,0.5041528130505726,ET30,0.753193611992774
monohydric_alcohol,CCCCCCC(C)O,fn,,SB,1.7488499459444755,N_mol_cm3,-0.9214126342181749,SP,-0.269961220943706,SA,-0.1744053116243312,n,,pi_star,,alpha,,ET30,,delta,,beta,,SdP,-0.021148185266694267
amine,CN1CCCCC1,SdP,-1.1489130404111088,n,,SB,1.3311417042129585,alpha,,ET30,,fn,,delta,,pi_star,,SP,-0.1310129740512643,N_mol_cm3,-0.3492275100100628,beta,,SA,-0.5946880464923098
monohydric_alcohol,OC1CCCCCC1,n,,SA,0.27930900442632756,SB,1.577819799723697,N_mol_cm3,-0.3085646077820748,delta,,alpha,,pi_star,,SP,0.5868863015596845,SdP,0.12724192725230776,ET30,,fn,,beta,
